invid,invhyas,invname,eigentuemer,messnetz_klartext,zcoordb,invmbeg,invzbeg,invzend,xcoord,ycoord,link,lon,lat
BL434D1031FIL001,1069,1069,Berliner Wasserbetriebe,-,36.74,37.27,12.88,13.88,386471.62,5824154.6,mailto:grundwasserstand-info@bwb.de,386471.62,5824154.6
BL434D1032FIL001,1070,1070,Berliner Wasserbetriebe,-,36.89,37.19,11.07,12.07,385696.65,5823838.37,mailto:grundwasserstand-info@bwb.de,385696.65,5823838.37
BL434D1033FIL001,1072,1072,Berliner Wasserbetriebe,-,34.26,34.91,14.8,15.8,384946.84,5823740.65,mailto:grundwasserstand-info@bwb.de,384946.84,5823740.65
BL434D1034FIL001,120,120,Land Berlin,aktives Messnetz Grundwasserstand,37.53,37.98,30.6,31.6,386890.9,5824957.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=120,386890.9,5824957.0
BL434D1034FIL002,399,399,Land Berlin,aktives Messnetz Grundwasserstand,37.53,37.98,9.6,10.6,386890.9,5824957.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=399,386890.9,5824957.0
BL434D1075FIL001,2502,2502,Berliner Wasserbetriebe,-,33.74,33.73,11.5,12.5,384741.99,5823327.58,mailto:grundwasserstand-info@bwb.de,384741.99,5823327.58
BL434D1076FIL002,6025,6025,Land Berlin,aktives Messnetz Grundwasserstand,36.07,36.49,41.4,49.4,385825.2,5823564.5,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6025,385825.2,5823564.5
BL434D1077FIL001,6026,6026,Land Berlin,aktives Messnetz Grundwasserstand und -güte,36.12,36.47,59.3,138.6,385829.5,5823563.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6026,385829.5,5823563.2
BL435A0001FIL001,4105,4105,Land Berlin,aktives Messnetz Grundwasserstand und -güte,33.87,34.13,3.0,10.0,377556.08,5825939.21,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=4105,377556.08,5825939.21
BL435A0002FIL001,1528,SPA050UP,Berliner Wasserbetriebe,-,34.0,34.7,27.5,30.45,376692.61,5826805.61,mailto:grundwasserstand-info@bwb.de,376692.61,5826805.61
BL435A0017FIL001,1518,SPA040,Berliner Wasserbetriebe,-,33.28,33.82,6.8,7.8,375939.86,5826081.98,mailto:grundwasserstand-info@bwb.de,375939.86,5826081.98
BL435A0026FIL001,1584,SPA123,Berliner Wasserbetriebe,-,33.79,34.49,32.5,33.5,376641.43,5827111.57,mailto:grundwasserstand-info@bwb.de,376641.43,5827111.57
BL435A0029FIL001,4788,4788,Land Berlin,aktives Messnetz Grundwasserstand,33.89,34.31,31.0,45.0,377561.0,5825928.7,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=4788,377561.0,5825928.7
BL435A0029FIL002,4789,4789,Land Berlin,-,33.89,34.18,16.0,31.0,377561.0,5825928.7,,377561.0,5825928.7
BL435A0030FIL001,4791,4791,Land Berlin,-,33.93,34.09,16.0,45.0,377752.84,5826032.46,,377752.84,5826032.46
BL435A0030FIL002,4792,4792,Land Berlin,-,33.93,34.09,2.5,10.5,377752.84,5826032.46,,377752.84,5826032.46
BL435A0041FIL001,1549,1549 (SPA071),Berliner Wasserbetriebe,-,33.11,33.7,7.1,8.1,377830.17,5826889.94,mailto:grundwasserstand-info@bwb.de,377830.17,5826889.94
BL435A0042FIL001,1547,SPA068,Berliner Wasserbetriebe,-,33.36,33.86,9.0,10.0,377140.44,5827218.06,mailto:grundwasserstand-info@bwb.de,377140.44,5827218.06
BL435A0043FIL001,1546,SPA067,Berliner Wasserbetriebe,-,33.65,33.61,8.19,9.19,377179.81,5826239.36,mailto:grundwasserstand-info@bwb.de,377179.81,5826239.36
BL435A0044FIL001,1545,SPA066,Berliner Wasserbetriebe,-,33.14,33.95,8.0,9.0,377697.48,5825750.53,mailto:grundwasserstand-info@bwb.de,377697.48,5825750.53
BL435A0045FIL001,1544,1544,Berliner Wasserbetriebe,-,31.82,32.4,4.34,5.34,377324.85,5825716.63,mailto:grundwasserstand-info@bwb.de,377324.85,5825716.63
BL435A0046FIL001,1527,SPA049,Berliner Wasserbetriebe,-,33.43,33.93,9.0,10.0,376685.9,5827818.69,mailto:grundwasserstand-info@bwb.de,376685.9,5827818.69
BL435A0047FIL001,1524,SPA046,Berliner Wasserbetriebe,-,32.51,32.82,6.5,7.5,376313.64,5826438.84,mailto:grundwasserstand-info@bwb.de,376313.64,5826438.84
BL435A0051FIL001,1600,SPA133OP,Berliner Wasserbetriebe,-,31.74,32.5,8.56,9.56,375393.73,5827492.31,mailto:grundwasserstand-info@bwb.de,375393.73,5827492.31
BL435A0051FIL002,1601,SPA133UP,Berliner Wasserbetriebe,-,31.74,32.42,23.86,24.86,375393.73,5827492.31,mailto:grundwasserstand-info@bwb.de,375393.73,5827492.31
BL435A0052FIL001,1598,SPA132OP,Berliner Wasserbetriebe,-,31.8,32.53,8.08,9.08,375164.68,5827331.68,mailto:grundwasserstand-info@bwb.de,375164.68,5827331.68
BL435A0052FIL002,1599,SPA132UP,Berliner Wasserbetriebe,-,31.8,32.44,23.8,24.8,375164.68,5827331.68,mailto:grundwasserstand-info@bwb.de,375164.68,5827331.68
BL435A0053FIL001,1596,SPA131OP,Berliner Wasserbetriebe,-,31.8,32.6,7.99,8.99,374999.08,5827562.82,mailto:grundwasserstand-info@bwb.de,374999.08,5827562.82
BL435A0053FIL002,1597,SPA131UP,Berliner Wasserbetriebe,-,31.8,32.47,22.99,23.99,374999.08,5827562.82,mailto:grundwasserstand-info@bwb.de,374999.08,5827562.82
BL435A0054FIL001,1595,1595,Berliner Wasserbetriebe,-,32.0,,0.0,0.01,375199.74,5827545.0,mailto:grundwasserstand-info@bwb.de,375199.74,5827545.0
BL435A0055FIL001,1593,1593,Berliner Wasserbetriebe,-,31.75,32.34,8.1,9.1,375207.42,5827580.85,mailto:grundwasserstand-info@bwb.de,375207.42,5827580.85
BL435A0055FIL002,1594,1594,Berliner Wasserbetriebe,-,31.75,32.25,24.99,25.99,375207.42,5827580.85,mailto:grundwasserstand-info@bwb.de,375207.42,5827580.85
BL435A0057FIL001,1520,SPA042UP,Berliner Wasserbetriebe,-,31.79,32.31,19.5,40.5,375839.7,5827806.8,mailto:grundwasserstand-info@bwb.de,375839.7,5827806.8
BL435A0058FIL002,1507,SPA030OP,Berliner Wasserbetriebe,-,32.7,33.23,2.5,7.31,375444.75,5826653.38,mailto:grundwasserstand-info@bwb.de,375444.75,5826653.38
BL435A0058FIL003,25702,SPA030UP,Berliner Wasserbetriebe,-,32.7,33.13,25.88,27.88,375444.75,5826653.38,mailto:grundwasserstand-info@bwb.de,375444.75,5826653.38
BL435A0059FIL001,1501,SPA025,Berliner Wasserbetriebe,-,32.78,33.22,8.3,9.3,374977.14,5826200.3,mailto:grundwasserstand-info@bwb.de,374977.14,5826200.3
BL435A0063FIL001,1835,1835,Berliner Wasserbetriebe,-,32.39,33.12,6.77,7.77,377285.71,5825709.37,mailto:grundwasserstand-info@bwb.de,377285.71,5825709.37
BL435A0064FIL001,1836,1836,Berliner Wasserbetriebe,-,32.46,33.21,7.85,8.85,377374.58,5825702.68,mailto:grundwasserstand-info@bwb.de,377374.58,5825702.68
BL435A0065FIL001,1503,SPA027UP,Berliner Wasserbetriebe,-,31.94,32.44,24.7,34.7,374892.55,5827744.84,mailto:grundwasserstand-info@bwb.de,374892.55,5827744.84
BL435A0066FIL001,1508,SPA031UP,Berliner Wasserbetriebe,-,32.21,32.78,24.5,31.5,375591.79,5825762.62,mailto:grundwasserstand-info@bwb.de,375591.79,5825762.62
BL435A0068FIL001,1523,SPA045,Berliner Wasserbetriebe,-,32.59,33.17,10.0,11.0,376258.62,5827435.84,mailto:grundwasserstand-info@bwb.de,376258.62,5827435.84
BL435A0069FIL001,1602,SPA134UP,Berliner Wasserbetriebe,-,32.13,32.58,31.5,40.5,375297.56,5827693.13,mailto:grundwasserstand-info@bwb.de,375297.56,5827693.13
BL435A0070FIL001,1968,SPA163OP,Berliner Wasserbetriebe,-,33.14,33.79,4.29,7.29,376295.78,5826026.2,mailto:grundwasserstand-info@bwb.de,376295.78,5826026.2
BL435A0073FIL001,1973,SPA170,Berliner Wasserbetriebe,-,32.57,33.14,18.23,38.23,375622.79,5826602.99,mailto:grundwasserstand-info@bwb.de,375622.79,5826602.99
BL435A0074FIL001,1991,SPA027OP,Berliner Wasserbetriebe,-,31.9,32.52,7.0,9.0,374890.59,5827746.88,mailto:grundwasserstand-info@bwb.de,374890.59,5827746.88
BL435A0075FIL001,1992,SPA031OP,Berliner Wasserbetriebe,-,32.23,32.79,11.0,14.0,375591.77,5825761.62,mailto:grundwasserstand-info@bwb.de,375591.77,5825761.62
BL435A0076FIL001,1993,SPA042OP,Berliner Wasserbetriebe,-,31.84,32.38,10.0,12.0,375845.85,5827814.68,mailto:grundwasserstand-info@bwb.de,375845.85,5827814.68
BL435A0077FIL001,1994,SPA134OP,Berliner Wasserbetriebe,-,32.18,32.63,12.0,15.0,375298.59,5827695.11,mailto:grundwasserstand-info@bwb.de,375298.59,5827695.11
BL435A0078FIL001,1548,1548 (SPA070),Berliner Wasserbetriebe,-,33.01,33.69,7.8,8.8,377667.87,5827871.98,mailto:grundwasserstand-info@bwb.de,377667.87,5827871.98
BL435A0079FIL001,2573,SPA154,Berliner Wasserbetriebe,-,32.71,33.33,240.0,270.0,375880.25,5826155.11,mailto:grundwasserstand-info@bwb.de,375880.25,5826155.11
BL435A0080FIL001,2574,SPA153UP,Berliner Wasserbetriebe,-,33.44,33.9,285.0,295.0,375507.12,5826515.2,mailto:grundwasserstand-info@bwb.de,375507.12,5826515.2
BL435A0081FIL001,2575,SPA153OP,Berliner Wasserbetriebe,-,33.44,33.98,41.0,43.0,375508.1,5826514.18,mailto:grundwasserstand-info@bwb.de,375508.1,5826514.18
BL435A0228FIL001,1504,SPA027MP,Berliner Wasserbetriebe,-,31.96,32.44,22.39,23.39,374912.68,5827751.46,mailto:grundwasserstand-info@bwb.de,374912.68,5827751.46
BL435A0355FIL001,25703,SPA163UP,Berliner Wasserbetriebe,-,33.14,33.69,16.26,18.26,376295.78,5826026.2,mailto:grundwasserstand-info@bwb.de,376295.78,5826026.2
BL435A0356FIL001,1971,SPA169OP,Berliner Wasserbetriebe,-,33.2,33.7,4.52,12.52,375597.41,5826110.5,mailto:grundwasserstand-info@bwb.de,375597.41,5826110.5
BL435A0357FIL001,25704,SPA169UP,Berliner Wasserbetriebe,-,33.2,33.68,25.42,27.42,375597.41,5826110.5,mailto:grundwasserstand-info@bwb.de,375597.41,5826110.5
BL435A0385FIL001,12004,SPA041,Berliner Wasserbetriebe,-,32.79,33.67,15.0,17.0,375758.2,5826948.6,mailto:grundwasserstand-info@bwb.de,375758.2,5826948.6
BL435A0386FIL001,12007,12007 (SPA167OP),Berliner Wasserbetriebe,-,32.34,33.22,9.0,11.0,375511.1,5828018.6,mailto:grundwasserstand-info@bwb.de,375511.1,5828018.6
BL435A0387FIL001,12008,SPA167UP,Berliner Wasserbetriebe,-,32.32,33.0,27.0,29.0,375509.9,5828020.4,mailto:grundwasserstand-info@bwb.de,375509.9,5828020.4
BL435A0388FIL001,17911,TBMP2,Land Berlin,aktives Messnetz Grundwasserstand,30.84,32.54,-0.7,0.3,377887.0,5827100.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=17911,377887.0,5827100.0
BL435A0389FIL001,17912,TBMP3,Land Berlin,aktives Messnetz Grundwasserstand,31.0,32.515,0.5,1.5,378407.0,5826608.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=17912,378407.0,5826608.0
BL435B0063FIL002,6053,6053,Land Berlin,-,33.54,33.95,42.0,62.0,381007.98,5825837.5,,381007.98,5825837.5
BL435B0064FIL002,6054,6054,Land Berlin,-,33.53,33.84,110.0,124.0,381004.12,5825844.57,,381004.12,5825844.57
BL435B0065FIL001,6055,6055,Land Berlin,-,33.28,33.64,142.0,182.0,381000.25,5825851.64,,381000.25,5825851.64
BL435B0067FIL003,6060,6060,Land Berlin,aktives Messnetz Grundwasserstand,34.82,35.36,68.1,80.1,380502.83,5827719.01,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6060,380502.83,5827719.01
BL435B0068FIL001,6061,6061,Land Berlin,-,34.91,35.27,128.0,148.0,380507.7,5827711.91,,380507.7,5827711.91
BL435B0069FIL001,6062,6062,Land Berlin,-,34.98,35.38,177.0,253.0,380512.58,5827705.82,,380512.58,5827705.82
BL435B0089FIL001,6056,6056,Land Berlin,aktives Messnetz Grundwasserstand und -güte,33.72,34.01,3.5,8.5,379590.0,5826910.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6056,379590.0,5826910.2
BL435B0090FIL002,6057,6057,Land Berlin,aktives Messnetz Grundwasserstand,33.68,33.98,40.8,73.1,379590.3,5826916.0,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6057,379590.3,5826916.0
BL435B0091FIL001,6058,6058,Land Berlin,aktives Messnetz Grundwassergüte,33.73,34.05,152.0,184.0,379590.1,5826921.4,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6058,379590.1,5826921.4
BL435B0092FIL001,6059,6059,Land Berlin,aktives Messnetz Grundwasserstand,33.81,34.06,212.0,276.5,379590.1,5826927.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=6059,379590.1,5826927.2
BL435B0095FIL001,1552,1552,Berliner Wasserbetriebe,-,33.96,34.65,8.3,9.3,378797.88,5827349.49,mailto:grundwasserstand-info@bwb.de,378797.88,5827349.49
BL435B0096FIL001,979,TEG079,Berliner Wasserbetriebe,-,32.42,32.28,8.5,9.5,379559.69,5826554.03,mailto:grundwasserstand-info@bwb.de,379559.69,5826554.03
BL435B0206FIL001,978,TEG078,Berliner Wasserbetriebe,-,33.8,34.38,20.0,22.0,380397.22,5826743.53,mailto:grundwasserstand-info@bwb.de,380397.22,5826743.53
BL435B0526FIL001,905,TEG003,Berliner Wasserbetriebe,-,33.6,34.26,29.8,31.8,380604.8,5827299.1,mailto:grundwasserstand-info@bwb.de,380604.8,5827299.1
BL435B0649FIL001,1156,TEG329,Berliner Wasserbetriebe,-,36.25,36.66,10.93,11.93,380874.54,5828019.91,mailto:grundwasserstand-info@bwb.de,380874.54,5828019.91
BL435B0798FIL001,1550,1550 (SPA072),Berliner Wasserbetriebe,-,34.26,35.0,8.8,10.8,378509.71,5827549.97,mailto:grundwasserstand-info@bwb.de,378509.71,5827549.97
BL435B0803FIL001,1529,1529,Berliner Wasserbetriebe,-,33.15,33.52,11.6,12.6,379535.25,5825795.54,mailto:grundwasserstand-info@bwb.de,379535.25,5825795.54
BL435B0847FIL001,4803,4803,Land Berlin,-,33.56,33.82,16.7,26.7,378719.37,5826115.05,,378719.37,5826115.05
BL435B0847FIL002,4804,4804,Land Berlin,-,33.56,33.8,2.0,10.0,378719.37,5826115.05,,378719.37,5826115.05
BL435B0850FIL001,903,TEG002,Berliner Wasserbetriebe,-,34.56,34.48,9.42,10.42,379830.73,5827396.82,mailto:grundwasserstand-info@bwb.de,379830.73,5827396.82
BL435B0858FIL001,1157,TEG330,Berliner Wasserbetriebe,-,34.56,35.76,12.0,13.0,380321.76,5827872.44,mailto:grundwasserstand-info@bwb.de,380321.76,5827872.44
BL435B0859FIL001,1551,1551 (SPA073),Berliner Wasserbetriebe,-,33.41,34.2,10.13,11.13,378337.13,5826416.32,mailto:grundwasserstand-info@bwb.de,378337.13,5826416.32
BL435B0868FIL001,1553,1553,Berliner Wasserbetriebe,-,34.15,36.21,8.6,10.6,378823.06,5827517.0,mailto:grundwasserstand-info@bwb.de,378823.06,5827517.0
BL435B0869FIL001,1554,1554,Berliner Wasserbetriebe,-,33.09,33.76,10.15,11.15,378840.5,5826384.73,mailto:grundwasserstand-info@bwb.de,378840.5,5826384.73
BL435B0870FIL001,1555,1555,Berliner Wasserbetriebe,-,33.61,34.48,8.8,9.8,378798.6,5825864.56,mailto:grundwasserstand-info@bwb.de,378798.6,5825864.56
BL435B0871FIL001,1585,1585,Berliner Wasserbetriebe,-,33.48,34.08,28.7,29.7,378693.56,5827490.47,mailto:grundwasserstand-info@bwb.de,378693.56,5827490.47
BL435B0872FIL001,1586,1586,Berliner Wasserbetriebe,-,33.63,34.21,28.5,30.0,378736.76,5827500.65,mailto:grundwasserstand-info@bwb.de,378736.76,5827500.65
BL435B0873FIL001,1587,1587,Berliner Wasserbetriebe,-,33.45,34.06,22.5,23.5,378755.84,5827505.29,mailto:grundwasserstand-info@bwb.de,378755.84,5827505.29
BL435B0874FIL001,1588,1588,Berliner Wasserbetriebe,-,33.89,34.46,27.8,28.8,378773.89,5827507.94,mailto:grundwasserstand-info@bwb.de,378773.89,5827507.94
BL435B0875FIL001,1855,TEG235,Berliner Wasserbetriebe,-,35.35,36.06,24.83,25.83,380958.46,5827753.33,mailto:grundwasserstand-info@bwb.de,380958.46,5827753.33
BL435B0876FIL001,1856,TEG236,Berliner Wasserbetriebe,-,33.66,34.28,14.83,15.83,380244.38,5827221.96,mailto:grundwasserstand-info@bwb.de,380244.38,5827221.96
BL435B0877FIL002,1863,TEG238UP,Berliner Wasserbetriebe,-,33.7,34.27,25.95,29.0,380567.4,5827328.8,mailto:grundwasserstand-info@bwb.de,380567.4,5827328.8
BL435B0878FIL001,907,TEG004,Berliner Wasserbetriebe,-,33.67,34.3,6.0,42.0,381195.0,5827414.84,mailto:grundwasserstand-info@bwb.de,381195.0,5827414.84
BL435B0879FIL001,983,TEG083,Berliner Wasserbetriebe,-,33.09,32.97,8.34,9.34,380136.31,5825905.09,mailto:grundwasserstand-info@bwb.de,380136.31,5825905.09
BL435B0896FIL001,1909,TEG336UP,Berliner Wasserbetriebe,-,34.14,34.85,16.8,17.8,380162.51,5826351.65,mailto:grundwasserstand-info@bwb.de,380162.51,5826351.65
BL435B0896FIL002,21204,TEG336OP,Berliner Wasserbetriebe,-,34.14,34.95,5.3,5.45,380162.51,5826351.65,mailto:grundwasserstand-info@bwb.de,380162.51,5826351.65
BL435B0897FIL001,1977,1977,Berliner Wasserbetriebe,-,33.73,34.32,15.34,17.34,380483.85,5825934.47,mailto:grundwasserstand-info@bwb.de,380483.85,5825934.47
BL435B0908FIL001,4805,4805,Land Berlin,aktives Messnetz Grundwasserstand,32.99,33.24,16.0,30.0,378876.73,5826344.05,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=4805,378876.73,5826344.05
BL435B0908FIL002,4806,4806,Land Berlin,-,32.99,33.23,4.0,14.0,378876.73,5826344.05,,378876.73,5826344.05
BL435B0974FIL001,21206,21206 (TEG347),Berliner Wasserbetriebe,-,33.52,33.95,12.72,13.72,380984.38,5825700.95,mailto:grundwasserstand-info@bwb.de,380984.38,5825700.95
BL435C0001FIL001,4059,4059,Land Berlin,aktives Messnetz Grundwasserstand,33.38,33.64,4.5,14.5,376244.2,5823684.3,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=4059,376244.2,5823684.3
BL435C0002FIL001,4557,4557,Land Berlin,-,33.0,33.75,1.8,6.8,377811.83,5825191.38,,377811.83,5825191.38
BL435C0003FIL001,4558,4558,Land Berlin,-,33.12,33.4,13.0,24.0,377782.12,5825416.94,,377782.12,5825416.94
BL435C0003FIL002,4559,4559,Land Berlin,-,33.12,33.4,2.2,10.2,377782.12,5825416.94,,377782.12,5825416.94
BL435C0005FIL001,4058,4058,Land Berlin,-,33.34,33.58,24.5,29.5,376243.14,5823681.32,,376243.14,5823681.32
BL435C0027FIL001,4555,4555,Land Berlin,-,33.03,33.23,13.0,31.0,377809.83,5825191.42,,377809.83,5825191.42
BL435C0027FIL002,4556,4556,Land Berlin,-,33.03,33.24,7.1,10.1,377809.83,5825191.42,,377809.83,5825191.42
BL435C0074FIL001,1975,SPA171,Berliner Wasserbetriebe,-,32.06,32.73,6.62,26.62,375420.8,5825447.89,mailto:grundwasserstand-info@bwb.de,375420.8,5825447.89
BL435C0102FIL001,510,510,Land Berlin,aktives Messnetz Grundwasserstand,33.39,33.63,7.02,8.02,377185.3,5823423.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=510,377185.3,5823423.2
BL435C0104FIL001,1542,1542,Berliner Wasserbetriebe,-,32.5,33.38,3.57,8.57,377832.47,5824910.0,mailto:grundwasserstand-info@bwb.de,377832.47,5824910.0
BL435C0107FIL001,3137,3137,Land Berlin,aktives Messnetz Grundwasserstand,32.3,32.58,4.0,5.0,376363.93,5825056.95,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=3137,376363.93,5825056.95
BL435C0127FIL001,1864,SPA152OP,Berliner Wasserbetriebe,-,32.01,32.61,7.0,8.0,376293.4,5825691.26,mailto:grundwasserstand-info@bwb.de,376293.4,5825691.26
BL435C0127FIL002,1865,SPA152UP,Berliner Wasserbetriebe,-,32.01,32.61,31.5,32.5,376293.4,5825691.26,mailto:grundwasserstand-info@bwb.de,376293.4,5825691.26
BL435C0128FIL001,1965,1965,Berliner Wasserbetriebe,-,34.03,34.44,15.55,16.55,375537.57,5825120.68,mailto:grundwasserstand-info@bwb.de,375537.57,5825120.68
BL435C0129FIL001,1967,1967,Berliner Wasserbetriebe,-,32.56,33.15,7.1,28.1,375666.84,5823769.28,mailto:grundwasserstand-info@bwb.de,375666.84,5823769.28
BL435C0130FIL001,4140,4140,Land Berlin,-,32.83,32.69,4.8,7.8,375123.83,5823662.62,,375123.83,5823662.62
BL435C0131FIL001,4408,4408,Land Berlin,-,32.2,32.69,14.8,19.8,375273.59,5823387.79,,375273.59,5823387.79
BL435C0132FIL001,4409,4409,Land Berlin,-,32.82,32.71,34.3,39.3,375123.79,5823660.63,,375123.79,5823660.63
BL435C0133FIL001,4422,4422,Land Berlin,-,32.75,32.6,17.1,22.1,375040.26,5823580.22,,375040.26,5823580.22
BL435C0179FIL001,513,513,Land Berlin,aktives Messnetz Grundwasserstand,33.22,33.97,9.85,10.85,377615.27,5824636.15,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=513,377615.27,5824636.15
BL435C0200FIL001,4069,4069,Land Berlin,-,32.92,33.11,4.0,20.0,375824.56,5823334.3,,375824.56,5823334.3
BL435C0201FIL001,4057,4057,Land Berlin,-,32.56,32.74,3.7,8.7,375451.08,5823676.39,,375451.08,5823676.39
BL435C0202FIL001,4053,4053,Land Berlin,-,32.71,32.86,10.75,14.75,375253.38,5823639.16,,375253.38,5823639.16
BL435C0203FIL001,4054,4054,Land Berlin,-,32.74,32.92,4.2,8.2,375265.33,5823636.93,,375265.33,5823636.93
BL435C0204FIL001,4055,4055,Land Berlin,-,33.22,33.38,5.8,19.8,375804.33,5823847.66,,375804.33,5823847.66
BL435C0205FIL001,4056,4056,Land Berlin,-,32.51,32.68,10.3,14.3,375447.99,5823671.45,,375447.99,5823671.45
BL435C0206FIL001,4050,4050,Land Berlin,-,32.46,32.59,3.55,19.55,375031.91,5823456.38,,375031.91,5823456.38
BL435C0294FIL001,1564,1564,Berliner Wasserbetriebe,-,32.77,33.36,11.82,31.82,375124.73,5823657.61,mailto:grundwasserstand-info@bwb.de,375124.73,5823657.61
BL435C0652FIL001,1531,1531,Berliner Wasserbetriebe,-,33.59,34.26,8.5,9.5,377402.87,5823879.23,mailto:grundwasserstand-info@bwb.de,377402.87,5823879.23
BL435C0736FIL001,1530,1530,Berliner Wasserbetriebe,-,34.21,34.58,10.9,11.9,377120.72,5824501.57,mailto:grundwasserstand-info@bwb.de,377120.72,5824501.57
BL435C0744FIL001,1562,1562,Berliner Wasserbetriebe,-,33.1,34.23,9.5,19.5,375086.65,5824914.27,mailto:grundwasserstand-info@bwb.de,375086.65,5824914.27
BL435C1179FIL001,1921,SPA156,Berliner Wasserbetriebe,-,32.05,32.55,19.3,20.3,376405.92,5825298.14,mailto:grundwasserstand-info@bwb.de,376405.92,5825298.14
BL435C1184FIL001,1500,SPA024,Berliner Wasserbetriebe,-,32.42,32.87,7.1,8.1,375102.8,5825604.94,mailto:grundwasserstand-info@bwb.de,375102.8,5825604.94
BL435C1187FIL001,1515,1515,Berliner Wasserbetriebe,-,33.33,33.17,9.43,10.43,376308.95,5823671.07,mailto:grundwasserstand-info@bwb.de,376308.95,5823671.07
BL435C1188FIL001,1516,1516,Berliner Wasserbetriebe,-,33.58,34.21,6.1,27.1,376006.15,5824521.79,mailto:grundwasserstand-info@bwb.de,376006.15,5824521.79
BL435C1196FIL001,1540,1540,Berliner Wasserbetriebe,-,33.44,33.53,8.5,9.5,377870.01,5824150.33,mailto:grundwasserstand-info@bwb.de,377870.01,5824150.33
BL435C1204FIL001,2558,2558,Berliner Wasserbetriebe,-,33.59,34.12,2.2,12.2,375425.03,5825144.82,mailto:grundwasserstand-info@bwb.de,375425.03,5825144.82
BL435C1205FIL001,2559,SPA168,Berliner Wasserbetriebe,-,33.4,33.57,9.41,19.41,375583.0,5825113.6,mailto:grundwasserstand-info@bwb.de,375583.0,5825113.6
BL435C1206FIL001,2560,2560,Berliner Wasserbetriebe,-,33.24,33.63,9.36,11.36,375753.14,5825098.58,mailto:grundwasserstand-info@bwb.de,375753.14,5825098.58
BL435C1207FIL001,2591,SPA155,Berliner Wasserbetriebe,-,32.05,32.53,245.0,255.0,376284.37,5825689.44,mailto:grundwasserstand-info@bwb.de,376284.37,5825689.44
BL435C1251FIL001,10414,10414,Land Berlin,aktives Messnetz Grundwasserstand,33.72,34.47,11.0,12.95,376048.0,5824358.2,https://wasserportal.berlin.de/station.php?anzeige=i&thema=gws&station=10414,376048.0,5824358.2
